sale_id,product_id,color,quantity,sale_date,sale_amount
S0024700,P0046,ブラウン,2,2025-12-04,14538
S0024701,P0046,ベージュ,10,2025-12-04,72690
S0024702,P0046,ネイビー,4,2025-12-04,29076
S0024703,P0046,ブラウン,6,2025-12-05,43614
S0024704,P0046,ネイビー,6,2025-12-05,43614
S0024705,P0046,ブラウン,12,2025-12-06,87228
S0024706,P0046,ベージュ,3,2025-12-06,21807
S0024707,P0046,ネイビー,1,2025-12-06,7269
S0024708,P0046,ブラウン,6,2025-12-07,43614
S0024709,P0046,ベージュ,10,2025-12-07,72690
S0024710,P0046,ネイビー,2,2025-12-07,14538
S0024711,P0046,ブラウン,1,2025-12-08,7269
S0024712,P0046,ベージュ,1,2025-12-08,7269
S0024713,P0046,ネイビー,8,2025-12-08,58152
S0024714,P0046,ブラウン,1,2025-12-09,7269
S0024715,P0046,ベージュ,24,2025-12-09,174456
S0024716,P0046,ネイビー,1,2025-12-09,7269
S0024717,P0046,ブラウン,2,2025-12-10,14538
S0024718,P0046,ベージュ,7,2025-12-10,50883
S0024719,P0046,ネイビー,5,2025-12-10,36345
S0024720,P0046,ブラウン,2,2025-12-11,14538
S0024721,P0046,ベージュ,6,2025-12-11,43614
S0024722,P0046,ネイビー,14,2025-12-11,101766
S0024723,P0046,ブラウン,2,2025-12-12,14538
S0024724,P0046,ベージュ,7,2025-12-12,50883
S0024725,P0046,ネイビー,4,2025-12-12,29076
S0024726,P0046,ベージュ,15,2025-12-13,109035
S0024727,P0046,ネイビー,1,2025-12-13,7269
S0024728,P0046,ブラウン,1,2025-12-14,7269
S0024729,P0046,ベージュ,6,2025-12-14,43614
S0024730,P0046,ネイビー,4,2025-12-14,29076
S0024731,P0046,ブラウン,12,2025-12-15,87228
S0024732,P0046,ベージュ,4,2025-12-15,29076
S0024733,P0046,ネイビー,1,2025-12-15,7269
S0024734,P0046,ブラウン,1,2025-12-16,7269
S0024735,P0046,ベージュ,11,2025-12-16,79959
S0024736,P0046,ネイビー,4,2025-12-16,29076
S0024737,P0046,ブラウン,12,2025-12-17,87228
S0024738,P0046,ネイビー,2,2025-12-17,14538
S0024739,P0046,ブラウン,10,2025-12-18,72690
S0024740,P0046,ベージュ,3,2025-12-18,21807
S0024741,P0046,ネイビー,8,2025-12-18,58152
S0024742,P0046,ブラウン,1,2025-12-19,7269
S0024743,P0046,ベージュ,6,2025-12-19,43614
S0024744,P0046,ネイビー,9,2025-12-19,65421
S0024745,P0046,ブラウン,2,2025-12-20,14538
S0024746,P0046,ベージュ,4,2025-12-20,29076
S0024747,P0046,ネイビー,6,2025-12-20,43614
S0024748,P0046,ブラウン,2,2025-12-21,14538
S0024749,P0046,ベージュ,10,2025-12-21,72690
S0024750,P0046,ブラウン,3,2025-12-22,21807
S0024751,P0046,ベージュ,3,2025-12-22,21807
S0024752,P0046,ネイビー,7,2025-12-22,50883
S0024753,P0046,ブラウン,3,2025-12-23,21807
S0024754,P0046,ネイビー,5,2025-12-23,36345
S0024755,P0046,ブラウン,7,2025-12-24,50883
S0024756,P0046,ベージュ,6,2025-12-24,43614
S0024757,P0046,ネイビー,4,2025-12-24,29076
S0024758,P0046,ブラウン,7,2025-12-25,50883
S0024759,P0046,ベージュ,2,2025-12-25,14538
S0024760,P0046,ネイビー,5,2025-12-25,36345
S0024761,P0046,ブラウン,7,2025-12-26,50883
S0024762,P0046,ベージュ,9,2025-12-26,65421
S0024763,P0046,ネイビー,1,2025-12-26,7269
S0024764,P0046,ブラウン,7,2025-12-27,50883
S0024765,P0046,ベージュ,11,2025-12-27,79959
S0024766,P0046,ブラウン,8,2025-12-28,58152
S0024767,P0046,ベージュ,3,2025-12-28,21807
S0024768,P0046,ネイビー,11,2025-12-28,79959
S0024769,P0046,ブラウン,8,2025-12-29,58152
S0024770,P0046,ベージュ,5,2025-12-29,36345
S0024771,P0046,ネイビー,4,2025-12-29,29076
S0024772,P0046,ベージュ,8,2025-12-30,58152
S0024773,P0046,ネイビー,6,2025-12-30,43614
S0024774,P0046,ブラウン,2,2025-12-31,14538
S0024775,P0046,ベージュ,14,2025-12-31,101766
S0024776,P0046,ブラウン,13,2026-01-01,94497
S0024777,P0046,ネイビー,2,2026-01-01,14538
S0024778,P0046,ブラウン,1,2026-01-02,7269
S0024779,P0046,ベージュ,6,2026-01-02,43614
S0024780,P0046,ネイビー,1,2026-01-02,7269
S0024781,P0046,ブラウン,4,2026-01-03,29076
S0024782,P0046,ベージュ,4,2026-01-03,29076
S0024783,P0046,ネイビー,2,2026-01-03,14538
S0024784,P0046,ベージュ,1,2026-01-04,7269
S0024785,P0046,ネイビー,10,2026-01-04,72690
S0024786,P0046,ブラウン,2,2026-01-05,14538
S0024787,P0046,ベージュ,4,2026-01-05,29076
S0024788,P0046,ネイビー,7,2026-01-05,50883
S0024789,P0046,ブラウン,1,2026-01-06,7269
S0024790,P0046,ベージュ,7,2026-01-06,50883
S0024791,P0046,ネイビー,3,2026-01-06,21807
S0024792,P0046,ブラウン,2,2026-01-07,14538
S0024793,P0046,ベージュ,11,2026-01-07,79959
S0024794,P0046,ネイビー,1,2026-01-07,7269
S0024795,P0046,ブラウン,2,2026-01-08,14538
S0024796,P0046,ネイビー,7,2026-01-08,50883
S0024797,P0046,ブラウン,2,2026-01-09,14538
S0024798,P0046,ベージュ,4,2026-01-09,29076
S0024799,P0046,ネイビー,2,2026-01-09,14538
S0024800,P0046,ブラウン,3,2026-01-10,21807
S0024801,P0046,ベージュ,3,2026-01-10,21807
S0024802,P0046,ネイビー,1,2026-01-10,7269
S0024803,P0046,ブラウン,2,2026-01-11,14538
S0024804,P0046,ベージュ,6,2026-01-11,43614
S0024805,P0046,ネイビー,2,2026-01-11,14538
S0024806,P0046,ブラウン,2,2026-01-12,14538
S0024807,P0046,ベージュ,5,2026-01-12,36345
S0024808,P0046,ベージュ,4,2026-01-13,29076
S0024809,P0046,ネイビー,2,2026-01-13,14538
S0024810,P0046,ブラウン,2,2026-01-14,14538
S0024811,P0046,ネイビー,7,2026-01-14,50883
S0024812,P0046,ブラウン,6,2026-01-15,43614
S0024813,P0046,ネイビー,2,2026-01-15,14538
S0024814,P0046,ブラウン,5,2026-01-16,36345
S0024815,P0046,ベージュ,4,2026-01-16,29076
S0024816,P0046,ネイビー,3,2026-01-16,21807
S0024817,P0046,ブラウン,5,2026-01-17,36345
S0024818,P0046,ベージュ,1,2026-01-17,7269
S0024819,P0046,ネイビー,2,2026-01-17,14538
S0024820,P0046,ブラウン,7,2026-01-18,50883
S0024821,P0046,ブラウン,6,2026-01-19,43614
S0024822,P0046,ベージュ,6,2026-01-19,43614
S0024823,P0046,ネイビー,1,2026-01-19,7269
S0024824,P0046,ブラウン,2,2026-01-20,14538
S0024825,P0046,ベージュ,7,2026-01-20,50883
S0024826,P0046,ネイビー,5,2026-01-20,36345
S0024827,P0046,ブラウン,5,2026-01-21,36345
S0024828,P0046,ベージュ,6,2026-01-21,43614
S0024829,P0046,ブラウン,4,2026-01-22,29076
S0024830,P0046,ベージュ,3,2026-01-22,21807
S0024831,P0046,ネイビー,3,2026-01-22,21807
S0024832,P0046,ベージュ,2,2026-01-23,14538
S0024833,P0046,ネイビー,1,2026-01-23,7269
S0024834,P0046,ブラウン,6,2026-01-24,43614
S0024835,P0046,ベージュ,1,2026-01-24,7269
S0024836,P0046,ネイビー,3,2026-01-24,21807
S0024837,P0046,ブラウン,6,2026-01-25,43614
S0024838,P0046,ベージュ,2,2026-01-25,14538
S0024839,P0046,ネイビー,3,2026-01-25,21807
S0024840,P0046,ブラウン,3,2026-01-26,21807
S0024841,P0046,ベージュ,5,2026-01-26,36345
S0024842,P0046,ネイビー,5,2026-01-26,36345
S0024843,P0046,ブラウン,5,2026-01-27,36345
S0024844,P0046,ベージュ,7,2026-01-27,50883
S0024845,P0046,ネイビー,3,2026-01-27,21807
S0024846,P0046,ブラウン,3,2026-01-28,21807
S0024847,P0046,ベージュ,2,2026-01-28,14538
S0024848,P0046,ネイビー,1,2026-01-28,7269
S0024849,P0046,ブラウン,1,2026-01-29,7269
S0024850,P0046,ベージュ,9,2026-01-29,65421
S0024851,P0046,ネイビー,10,2026-01-29,72690
S0024852,P0046,ブラウン,10,2026-01-30,72690
S0024853,P0046,ネイビー,1,2026-01-30,7269
S0024854,P0046,ブラウン,1,2026-01-31,7269
S0024855,P0046,ベージュ,10,2026-01-31,72690
S0024856,P0046,ブラウン,3,2026-02-01,21807
S0024857,P0046,ベージュ,2,2026-02-01,14538
S0024858,P0046,ブラウン,2,2026-02-02,14538
S0024859,P0046,ベージュ,1,2026-02-02,7269
S0024860,P0046,ネイビー,2,2026-02-02,14538
S0024861,P0046,ブラウン,3,2026-02-03,21807
S0024862,P0046,ネイビー,3,2026-02-03,21807
S0024863,P0046,ブラウン,3,2026-02-04,21807
S0024864,P0046,ベージュ,4,2026-02-04,29076
S0024865,P0046,ネイビー,3,2026-02-04,21807
S0024866,P0046,ブラウン,1,2026-02-05,7269
S0024867,P0046,ベージュ,2,2026-02-05,14538
S0024868,P0046,ネイビー,2,2026-02-05,14538
S0024869,P0046,ブラウン,5,2026-02-06,36345
S0024870,P0046,ベージュ,1,2026-02-06,7269
S0024871,P0046,ネイビー,11,2026-02-06,79959
S0024872,P0046,ブラウン,1,2026-02-07,7269
S0024873,P0046,ベージュ,9,2026-02-07,65421
S0024874,P0046,ネイビー,3,2026-02-07,21807
S0024875,P0046,ブラウン,2,2026-02-08,14538
S0024876,P0046,ベージュ,2,2026-02-08,14538
S0024877,P0046,ネイビー,1,2026-02-08,7269
S0024878,P0046,ブラウン,6,2026-02-09,43614
S0024879,P0046,ベージュ,2,2026-02-09,14538
S0024880,P0046,ネイビー,2,2026-02-09,14538
S0024881,P0046,ブラウン,5,2026-02-10,36345
S0024882,P0046,ベージュ,6,2026-02-10,43614
S0024883,P0046,ネイビー,5,2026-02-10,36345
S0024884,P0046,ブラウン,1,2026-02-11,7269
S0024885,P0046,ベージュ,2,2026-02-11,14538
S0024886,P0046,ネイビー,1,2026-02-11,7269
S0024887,P0046,ブラウン,5,2026-02-12,36345
S0024888,P0046,ベージュ,2,2026-02-12,14538
S0024889,P0046,ネイビー,3,2026-02-12,21807
S0024890,P0046,ブラウン,2,2026-02-13,14538
S0024891,P0046,ネイビー,8,2026-02-13,58152
S0024892,P0046,ブラウン,6,2026-02-14,43614
S0024893,P0046,ネイビー,2,2026-02-14,14538
S0024894,P0046,ブラウン,2,2026-02-15,14538
S0024895,P0046,ベージュ,1,2026-02-15,7269
S0024896,P0046,ネイビー,9,2026-02-15,65421
S0024897,P0046,ブラウン,3,2026-02-16,21807
S0024898,P0046,ベージュ,1,2026-02-16,7269
S0024899,P0046,ネイビー,1,2026-02-16,7269
S0024900,P0046,ブラウン,2,2026-02-17,14538
S0024901,P0046,ベージュ,2,2026-02-17,14538
S0024902,P0046,ネイビー,4,2026-02-17,29076
S0024903,P0046,ブラウン,4,2026-02-18,29076
S0024904,P0046,ベージュ,1,2026-02-18,7269
S0024905,P0046,ネイビー,1,2026-02-18,7269
S0024906,P0046,ブラウン,1,2026-02-19,7269
S0024907,P0046,ベージュ,2,2026-02-19,14538
S0024908,P0046,ブラウン,2,2026-02-20,14538
S0024909,P0046,ベージュ,9,2026-02-20,65421
S0024910,P0046,ネイビー,1,2026-02-20,7269
S0024911,P0046,ブラウン,4,2026-02-21,29076
S0024912,P0046,ベージュ,4,2026-02-21,29076
S0024913,P0046,ネイビー,3,2026-02-21,21807
S0024914,P0046,ブラウン,5,2026-02-22,36345
S0024915,P0046,ベージュ,4,2026-02-22,29076
S0024916,P0046,ブラウン,4,2026-02-23,29076
S0024917,P0046,ベージュ,2,2026-02-23,14538
S0024918,P0046,ネイビー,2,2026-02-23,14538
S0024919,P0046,ベージュ,3,2026-02-24,21807
S0024920,P0046,ネイビー,3,2026-02-24,21807
S0024921,P0046,ブラウン,2,2026-02-25,14538
S0024922,P0046,ネイビー,2,2026-02-25,14538
S0024923,P0046,ブラウン,2,2026-02-26,14538
S0024924,P0046,ベージュ,1,2026-02-26,7269
S0024925,P0046,ネイビー,5,2026-02-26,36345
S0024926,P0046,ブラウン,5,2026-02-27,36345
S0024927,P0046,ベージュ,1,2026-02-27,7269
S0024928,P0046,ネイビー,2,2026-02-27,14538
S0024929,P0046,ブラウン,7,2026-02-28,50883
S0024930,P0046,ネイビー,2,2026-02-28,14538
S0024931,P0046,ブラウン,1,2026-03-01,7269
S0024932,P0046,ベージュ,1,2026-03-01,7269
S0024933,P0046,ネイビー,3,2026-03-01,21807
S0024934,P0046,ブラウン,1,2026-03-02,7269
S0024935,P0046,ベージュ,1,2026-03-02,7269
S0024936,P0046,ネイビー,3,2026-03-02,21807
S0024937,P0046,ベージュ,3,2026-03-03,21807
S0024938,P0046,ネイビー,3,2026-03-03,21807
S0024939,P0046,ブラウン,2,2026-03-04,14538
S0024940,P0046,ベージュ,2,2026-03-04,14538
S0024941,P0046,ネイビー,3,2026-03-04,21807
S0024942,P0046,ブラウン,3,2026-03-05,21807
S0024943,P0046,ベージュ,1,2026-03-05,7269
S0024944,P0046,ネイビー,5,2026-03-05,36345
S0024945,P0046,ブラウン,1,2026-03-06,7269
S0024946,P0046,ベージュ,9,2026-03-06,65421
S0024947,P0046,ブラウン,2,2026-03-07,14538
S0024948,P0046,ベージュ,3,2026-03-07,21807
S0024949,P0046,ネイビー,5,2026-03-07,36345
S0024950,P0046,ブラウン,3,2026-03-08,21807
S0024951,P0046,ベージュ,5,2026-03-08,36345
S0024952,P0046,ネイビー,1,2026-03-08,7269
S0024953,P0046,ブラウン,1,2026-03-09,7269
S0024954,P0046,ベージュ,8,2026-03-09,58152
S0024955,P0046,ブラウン,2,2026-03-10,14538
S0024956,P0046,ベージュ,4,2026-03-10,29076
S0024957,P0046,ブラウン,4,2026-03-11,29076
S0024958,P0046,ベージュ,2,2026-03-11,14538
S0024959,P0046,ネイビー,4,2026-03-11,29076
S0024960,P0046,ブラウン,3,2026-03-12,21807
S0024961,P0046,ベージュ,1,2026-03-12,7269
S0024962,P0046,ネイビー,2,2026-03-12,14538
S0024963,P0046,ブラウン,5,2026-03-13,36345
S0024964,P0046,ネイビー,1,2026-03-13,7269
S0024965,P0046,ブラウン,5,2026-03-14,36345
S0024966,P0046,ネイビー,1,2026-03-14,7269
S0024967,P0046,ブラウン,3,2026-03-15,21807
S0024968,P0046,ベージュ,4,2026-03-15,29076
S0024969,P0046,ネイビー,4,2026-03-15,29076
S0024970,P0046,ブラウン,5,2026-03-16,36345
S0024971,P0046,ベージュ,1,2026-03-16,7269
S0024972,P0046,ブラウン,1,2026-03-17,7269
S0024973,P0046,ベージュ,5,2026-03-17,36345
S0024974,P0046,ネイビー,1,2026-03-17,7269
S0024975,P0046,ブラウン,7,2026-03-18,50883
S0024976,P0046,ベージュ,2,2026-03-18,14538
S0024977,P0046,ネイビー,2,2026-03-18,14538
S0024978,P0046,ブラウン,2,2026-03-19,14538
S0024979,P0046,ベージュ,3,2026-03-19,21807
S0024980,P0046,ネイビー,5,2026-03-19,36345
S0024981,P0046,ブラウン,2,2026-03-20,14538
S0024982,P0046,ベージュ,2,2026-03-20,14538
S0024983,P0046,ネイビー,3,2026-03-20,21807
S0024984,P0046,ベージュ,6,2026-03-21,43614
S0024985,P0046,ネイビー,5,2026-03-21,36345
S0024986,P0046,ブラウン,3,2026-03-22,21807
S0024987,P0046,ベージュ,2,2026-03-22,14538
S0024988,P0046,ブラウン,5,2026-03-23,36345
S0024989,P0046,ベージュ,5,2026-03-23,36345
S0024990,P0046,ブラウン,4,2026-03-24,29076
S0024991,P0046,ネイビー,3,2026-03-24,21807
S0024992,P0046,ブラウン,2,2026-03-25,14538
S0024993,P0046,ベージュ,8,2026-03-25,58152
S0024994,P0046,ネイビー,1,2026-03-25,7269
S0024995,P0046,ブラウン,2,2026-03-26,14538
S0024996,P0046,ベージュ,3,2026-03-26,21807
S0024997,P0046,ネイビー,1,2026-03-26,7269
S0024998,P0046,ブラウン,5,2026-03-27,36345
S0024999,P0046,ネイビー,3,2026-03-27,21807
S0025000,P0046,ブラウン,2,2026-03-28,14538
S0025001,P0046,ベージュ,1,2026-03-28,7269
S0025002,P0046,ネイビー,2,2026-03-28,14538
S0025003,P0046,ブラウン,3,2026-03-29,21807
S0025004,P0046,ベージュ,2,2026-03-29,14538
S0025005,P0046,ネイビー,2,2026-03-29,14538
S0025006,P0046,ブラウン,1,2026-03-30,7269
S0025007,P0046,ベージュ,3,2026-03-30,21807
S0025008,P0046,ネイビー,4,2026-03-30,29076
S0025009,P0046,ブラウン,3,2026-03-31,21807
S0025010,P0046,ベージュ,2,2026-03-31,14538
S0025011,P0046,ネイビー,1,2026-03-31,7269
S0025012,P0046,ブラウン,1,2026-04-01,7269
S0025013,P0046,ベージュ,5,2026-04-01,36345
S0025014,P0046,ネイビー,3,2026-04-01,21807
S0025015,P0047,ホワイト,1,2025-04-02,7615
S0025016,P0047,ブラック,2,2025-04-03,15230
S0025017,P0047,ホワイト,4,2025-04-04,30460
S0025018,P0047,ブラック,1,2025-04-04,7615
S0025019,P0047,ホワイト,2,2025-04-05,15230
S0025020,P0047,ブラック,2,2025-04-06,15230
S0025021,P0047,ホワイト,2,2025-04-07,15230
S0025022,P0047,ブラック,2,2025-04-07,15230
S0025023,P0047,ブラック,4,2025-04-08,30460
S0025024,P0047,ブラック,3,2025-04-09,22845
S0025025,P0047,ホワイト,2,2025-04-10,15230
S0025026,P0047,ブラック,2,2025-04-10,15230
S0025027,P0047,ホワイト,4,2025-04-11,30460
S0025028,P0047,ブラック,2,2025-04-11,15230
S0025029,P0047,ブラック,1,2025-04-12,7615
S0025030,P0047,ホワイト,2,2025-04-13,15230
S0025031,P0047,ブラック,1,2025-04-13,7615
S0025032,P0047,ホワイト,4,2025-04-14,30460
S0025033,P0047,ブラック,1,2025-04-15,7615
S0025034,P0047,ホワイト,2,2025-04-16,15230
S0025035,P0047,ホワイト,1,2025-04-17,7615
S0025036,P0047,ブラック,1,2025-04-17,7615
S0025037,P0047,ホワイト,4,2025-04-18,30460
S0025038,P0047,ブラック,3,2025-04-19,22845
S0025039,P0047,ホワイト,1,2025-04-20,7615
S0025040,P0047,ブラック,2,2025-04-20,15230
S0025041,P0047,ホワイト,3,2025-04-21,22845
S0025042,P0047,ブラック,1,2025-04-21,7615
S0025043,P0047,ブラック,1,2025-04-22,7615
S0025044,P0047,ホワイト,3,2025-04-23,22845
S0025045,P0047,ブラック,1,2025-04-23,7615
S0025046,P0047,ブラック,1,2025-04-25,7615
S0025047,P0047,ブラック,1,2025-04-26,7615
S0025048,P0047,ブラック,1,2025-04-27,7615
S0025049,P0047,ホワイト,1,2025-04-28,7615
S0025050,P0047,ブラック,3,2025-04-28,22845
S0025051,P0047,ホワイト,1,2025-04-29,7615
S0025052,P0047,ブラック,1,2025-04-29,7615
S0025053,P0047,ブラック,1,2025-04-30,7615
S0025054,P0047,ホワイト,4,2025-05-01,30460
S0025055,P0047,ホワイト,4,2025-05-02,30460
S0025056,P0047,ブラック,3,2025-05-02,22845
S0025057,P0047,ブラック,3,2025-05-03,22845
S0025058,P0047,ブラック,3,2025-05-04,22845
S0025059,P0047,ホワイト,2,2025-05-05,15230
S0025060,P0047,ブラック,1,2025-05-05,7615
S0025061,P0047,ホワイト,6,2025-05-06,45690
S0025062,P0047,ブラック,1,2025-05-06,7615
S0025063,P0047,ホワイト,2,2025-05-07,15230
S0025064,P0047,ブラック,1,2025-05-07,7615
S0025065,P0047,ホワイト,1,2025-05-08,7615
S0025066,P0047,ブラック,4,2025-05-08,30460
S0025067,P0047,ホワイト,2,2025-05-09,15230
S0025068,P0047,ブラック,2,2025-05-09,15230
S0025069,P0047,ブラック,4,2025-05-10,30460
S0025070,P0047,ホワイト,1,2025-05-11,7615
S0025071,P0047,ブラック,3,2025-05-11,22845
S0025072,P0047,ホワイト,2,2025-05-12,15230
S0025073,P0047,ホワイト,1,2025-05-13,7615
S0025074,P0047,ブラック,2,2025-05-14,15230
S0025075,P0047,ホワイト,1,2025-05-15,7615
S0025076,P0047,ブラック,2,2025-05-15,15230
S0025077,P0047,ブラック,9,2025-05-16,68535
S0025078,P0047,ホワイト,2,2025-05-17,15230
S0025079,P0047,ホワイト,1,2025-05-18,7615
S0025080,P0047,ホワイト,2,2025-05-19,15230
S0025081,P0047,ブラック,5,2025-05-19,38075
S0025082,P0047,ホワイト,2,2025-05-20,15230
S0025083,P0047,ブラック,1,2025-05-20,7615
S0025084,P0047,ホワイト,1,2025-05-21,7615
S0025085,P0047,ブラック,2,2025-05-21,15230
S0025086,P0047,ブラック,7,2025-05-22,53305
S0025087,P0047,ホワイト,3,2025-05-23,22845
S0025088,P0047,ブラック,3,2025-05-24,22845
S0025089,P0047,ホワイト,2,2025-05-25,15230
S0025090,P0047,ブラック,2,2025-05-25,15230
S0025091,P0047,ホワイト,1,2025-05-26,7615
S0025092,P0047,ブラック,1,2025-05-27,7615
S0025093,P0047,ホワイト,4,2025-05-28,30460
S0025094,P0047,ホワイト,3,2025-05-29,22845
S0025095,P0047,ブラック,3,2025-05-29,22845
S0025096,P0047,ホワイト,1,2025-05-30,7615
S0025097,P0047,ブラック,2,2025-05-30,15230
S0025098,P0047,ブラック,3,2025-05-31,22845
S0025099,P0047,ホワイト,3,2025-06-01,22845
S0025100,P0047,ホワイト,1,2025-06-02,7615
S0025101,P0047,ブラック,1,2025-06-02,7615
S0025102,P0047,ホワイト,1,2025-06-03,7615
S0025103,P0047,ブラック,6,2025-06-03,45690
S0025104,P0047,ホワイト,2,2025-06-04,15230
S0025105,P0047,ブラック,3,2025-06-04,22845
S0025106,P0047,ブラック,4,2025-06-05,30460
S0025107,P0047,ブラック,5,2025-06-06,38075
S0025108,P0047,ホワイト,1,2025-06-07,7615
S0025109,P0047,ホワイト,1,2025-06-08,7615
S0025110,P0047,ブラック,1,2025-06-08,7615
S0025111,P0047,ホワイト,1,2025-06-09,7615
S0025112,P0047,ブラック,1,2025-06-09,7615
S0025113,P0047,ホワイト,3,2025-06-10,22845
S0025114,P0047,ブラック,2,2025-06-10,15230
S0025115,P0047,ホワイト,1,2025-06-11,7615
S0025116,P0047,ブラック,1,2025-06-11,7615
S0025117,P0047,ブラック,6,2025-06-12,45690
S0025118,P0047,ホワイト,2,2025-06-13,15230
S0025119,P0047,ブラック,3,2025-06-13,22845
S0025120,P0047,ホワイト,1,2025-06-14,7615
S0025121,P0047,ブラック,3,2025-06-14,22845
S0025122,P0047,ブラック,1,2025-06-15,7615
S0025123,P0047,ホワイト,1,2025-06-16,7615
S0025124,P0047,ブラック,4,2025-06-16,30460
S0025125,P0047,ホワイト,2,2025-06-17,15230
S0025126,P0047,ホワイト,2,2025-06-18,15230
S0025127,P0047,ブラック,1,2025-06-18,7615
S0025128,P0047,ホワイト,1,2025-06-19,7615
S0025129,P0047,ブラック,4,2025-06-19,30460
S0025130,P0047,ホワイト,1,2025-06-20,7615
S0025131,P0047,ブラック,5,2025-06-20,38075
S0025132,P0047,ホワイト,2,2025-06-21,15230
S0025133,P0047,ブラック,6,2025-06-21,45690
S0025134,P0047,ホワイト,2,2025-06-22,15230
S0025135,P0047,ブラック,2,2025-06-22,15230
S0025136,P0047,ブラック,2,2025-06-23,15230
S0025137,P0047,ホワイト,3,2025-06-24,22845
S0025138,P0047,ブラック,3,2025-06-24,22845
S0025139,P0047,ホワイト,2,2025-06-25,15230
S0025140,P0047,ブラック,1,2025-06-25,7615
S0025141,P0047,ホワイト,6,2025-06-26,45690
S0025142,P0047,ブラック,1,2025-06-26,7615
S0025143,P0047,ブラック,4,2025-06-27,30460
S0025144,P0047,ホワイト,3,2025-06-28,22845
S0025145,P0047,ホワイト,1,2025-06-29,7615
S0025146,P0047,ブラック,2,2025-06-29,15230
S0025147,P0047,ホワイト,3,2025-06-30,22845
S0025148,P0047,ブラック,2,2025-06-30,15230
S0025149,P0047,ホワイト,2,2025-07-01,15230
S0025150,P0047,ブラック,2,2025-07-01,15230
S0025151,P0047,ホワイト,1,2025-07-02,7615
S0025152,P0047,ブラック,3,2025-07-02,22845
S0025153,P0047,ホワイト,1,2025-07-03,7615
S0025154,P0047,ブラック,3,2025-07-03,22845
S0025155,P0047,ホワイト,1,2025-07-04,7615
S0025156,P0047,ブラック,4,2025-07-04,30460
S0025157,P0047,ブラック,3,2025-07-05,22845
S0025158,P0047,ホワイト,4,2025-07-06,30460
S0025159,P0047,ホワイト,1,2025-07-07,7615
S0025160,P0047,ブラック,1,2025-07-07,7615
S0025161,P0047,ホワイト,2,2025-07-08,15230
S0025162,P0047,ブラック,1,2025-07-08,7615
S0025163,P0047,ホワイト,1,2025-07-09,7615
S0025164,P0047,ブラック,1,2025-07-09,7615
S0025165,P0047,ブラック,3,2025-07-10,22845
S0025166,P0047,ホワイト,3,2025-07-11,22845
S0025167,P0047,ブラック,1,2025-07-11,7615
S0025168,P0047,ホワイト,1,2025-07-12,7615
S0025169,P0047,ホワイト,3,2025-07-13,22845
S0025170,P0047,ブラック,1,2025-07-13,7615
S0025171,P0047,ホワイト,1,2025-07-14,7615
S0025172,P0047,ブラック,3,2025-07-14,22845
S0025173,P0047,ホワイト,5,2025-07-15,38075
S0025174,P0047,ブラック,2,2025-07-15,15230
S0025175,P0047,ホワイト,3,2025-07-16,22845
S0025176,P0047,ホワイト,2,2025-07-17,15230
S0025177,P0047,ブラック,1,2025-07-17,7615
S0025178,P0047,ホワイト,2,2025-07-18,15230
S0025179,P0047,ブラック,2,2025-07-18,15230
S0025180,P0047,ホワイト,3,2025-07-19,22845
S0025181,P0047,ホワイト,3,2025-07-20,22845
S0025182,P0047,ブラック,4,2025-07-20,30460
S0025183,P0047,ホワイト,2,2025-07-21,15230
S0025184,P0047,ブラック,1,2025-07-21,7615
S0025185,P0047,ホワイト,4,2025-07-22,30460
S0025186,P0047,ブラック,2,2025-07-22,15230
S0025187,P0047,ホワイト,1,2025-07-23,7615
S0025188,P0047,ブラック,4,2025-07-23,30460
S0025189,P0047,ホワイト,1,2025-07-24,7615
S0025190,P0047,ブラック,2,2025-07-24,15230
S0025191,P0047,ホワイト,2,2025-07-25,15230
S0025192,P0047,ホワイト,1,2025-07-26,7615
S0025193,P0047,ブラック,2,2025-07-26,15230
S0025194,P0047,ホワイト,2,2025-07-27,15230
S0025195,P0047,ブラック,2,2025-07-27,15230
S0025196,P0047,ホワイト,2,2025-07-28,15230
S0025197,P0047,ホワイト,3,2025-07-29,22845
S0025198,P0047,ホワイト,4,2025-07-30,30460
S0025199,P0047,ブラック,2,2025-07-30,15230
S0025200,P0047,ホワイト,3,2025-07-31,22845
S0025201,P0047,ブラック,2,2025-07-31,15230
S0025202,P0047,ホワイト,3,2025-08-01,22845
S0025203,P0047,ブラック,6,2025-08-01,45690
S0025204,P0047,ホワイト,3,2025-08-02,22845
S0025205,P0047,ブラック,1,2025-08-02,7615
S0025206,P0047,ブラック,1,2025-08-03,7615
S0025207,P0047,ホワイト,1,2025-08-05,7615
S0025208,P0047,ブラック,4,2025-08-05,30460
S0025209,P0047,ホワイト,3,2025-08-06,22845
S0025210,P0047,ブラック,2,2025-08-06,15230
S0025211,P0047,ブラック,1,2025-08-07,7615
S0025212,P0047,ホワイト,2,2025-08-08,15230
S0025213,P0047,ブラック,4,2025-08-08,30460
S0025214,P0047,ホワイト,3,2025-08-09,22845
S0025215,P0047,ブラック,3,2025-08-09,22845
S0025216,P0047,ホワイト,2,2025-08-10,15230
S0025217,P0047,ブラック,1,2025-08-10,7615
S0025218,P0047,ホワイト,4,2025-08-11,30460
S0025219,P0047,ブラック,2,2025-08-11,15230
S0025220,P0047,ホワイト,2,2025-08-12,15230
